

*******************************************************************************
Ephemeris / WWW_USER Wed Apr 24 00:30:52 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Juno (spacecraft) (-61)         {source: juno_merged_DE436}
Center body name: Jupiter (599)                   {source: juno_merged_DE436}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2016-Aug-01 00:00:00.0000 TDB
Stop  time      : A.D. 2016-Sep-23 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {W-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {W-lon(deg),Dxy(km),Dz(km)}
Center radii    : 71492.0, 71492.0, 66854.0 km    {Equator_a, b, pole_c}
Keplerian GM    : 1.2668653190037040E+08 km^3/s^2
Output units    : KM-S, deg, Julian Day Number (Tp)
Calendar mode   : Gregorian
Output type     : GEOMETRIC osculating elements
Output format   : 10
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
2457642.250000000, A.D. 2016-Sep-10 18:00:00.0000,  9.815582362179374E-01,  7.526399071303017E+04,  9.058267956832344E+01,  2.692534978607400E+02,  1.737910863160166E+02,  2.457628035605409E+06,  7.821871468640697E-05,  9.606225671695086E+01,  1.754784423525856E+02,  4.081170955363638E+06,  8.087077920014245E+06,  4.602479105458398E+06,
2457642.291666667, A.D. 2016-Sep-10 19:00:00.0000,  9.815584888067198E-01,  7.526228385727110E+04,  9.057068374060903E+01,  2.692557692067599E+02,  1.737909365289393E+02,  2.457628035481804E+06,  7.821976851692775E-05,  9.634597745978409E+01,  1.754972200270584E+02,  4.081134299053242E+06,  8.087006314249213E+06,  4.602417097694318E+06,
2457642.333333333, A.D. 2016-Sep-10 20:00:00.0000,  9.815588577999066E-01,  7.525989251584072E+04,  9.055911479364099E+01,  2.692579558366247E+02,  1.737907271387060E+02,  2.457628035319241E+06,  7.822114890130187E-05,  9.663037251633699E+01,  1.755160124868715E+02,  4.081086285179214E+06,  8.086912677842586E+06,  4.602335877912532E+06,
2457642.375000000, A.D. 2016-Sep-10 21:00:00.0000,  9.815593396603236E-01,  7.525684111007534E+04,  9.054822009207921E+01,  2.692600113767744E+02,  1.737904601369253E+02,  2.457628035118867E+06,  7.822284034469011E-05,  9.691541848082819E+01,  1.755348175954670E+02,  4.081027453672872E+06,  8.086798066235670E+06,  4.602236359785129E+06,
2457642.416666667, A.D. 2016-Sep-10 22:00:00.0000,  9.815599284272940E-01,  7.525316832793549E+04,  9.053823644005152E+01,  2.692618916899615E+02,  1.737901387903058E+02,  2.457628034882675E+06,  7.822482054137836E-05,  9.720107756164944E+01,  1.755536319956074E+02,  4.080958581490635E+06,  8.086663994653335E+06,  4.602119857974897E+06,
2457642.458333333, A.D. 2016-Sep-10 23:00:00.0000,  9.815606157916861E-01,  7.524892651774450E+04,  9.052938413027475E+01,  2.692635559785696E+02,  1.737897675768247E+02,  2.457628034613476E+06,  7.822706083568001E-05,  9.748729820837686E+01,  1.755724511768395E+02,  4.080880666492967E+06,  8.086512406468190E+06,  4.601988060834839E+06,
2457642.500000000, A.D. 2016-Sep-11 00:00:00.0000,  9.815613912468353E-01,  7.524418063221169E+04,  9.052186149505340E+01,  2.692649677839244E+02,  1.737893520797133E+02,  2.457628034314843E+06,  7.822952690018838E-05,  9.777401620888202E+01,  1.755912695819742E+02,  4.080794903753092E+06,  8.086345626873973E+06,  4.601842990298502E+06,
2457642.541666667, A.D. 2016-Sep-11 01:00:00.0000,  9.815622423066235E-01,  7.523900678459162E+04,  9.051584013999491E+01,  2.692660958488087E+02,  1.737888988461992E+02,  2.457628033991034E+06,  7.823217959114035E-05,  9.806115618837880E+01,  1.756100807462900E+02,  4.080702655704173E+06,  8.086166304623755E+06,  4.601686951347184E+06,
2457642.583333333, A.D. 2016-Sep-11 02:00:00.0000,  9.815631547788309E-01,  7.523349049708882E+04,  9.051146097882189E+01,  2.692669148224789E+02,  1.737884152197381E+02,  2.457628033646896E+06,  7.823497593230709E-05,  9.834863342195187E+01,  1.756288774615872E+02,  4.080605417824161E+06,  8.085977345151233E+06,  4.601522473931486E+06,
2457642.625000000, A.D. 2016-Sep-11 03:00:00.0000,  9.815641130814777E-01,  7.522772472293976E+04,  9.050883114028655E+01,  2.692674057965847E+02,  1.737879091545891E+02,  2.457628033287744E+06,  7.823787017933781E-05,  9.863635586953407E+01,  1.756476519571789E+02,  4.080504781538909E+06,  8.085781838354878E+06,  4.601352250192951E+06,
2457642.666666667, A.D. 2016-Sep-11 04:00:00.0000,  9.815651005907684E-01,  7.522180771664766E+04,  9.050802178198741E+01,  2.692675566672863E+02,  1.737873890208100E+02,  2.457628032919247E+06,  7.824081492149557E-05,  9.892422634915785E+01,  1.756663960906245E+02,  4.080402395848074E+06,  8.085582983979500E+06,  4.601179069533120E+06,
2457642.708333333, A.D. 2016-Sep-11 05:00:00.0000,  9.815661000105059E-01,  7.521584081727082E+04,  9.050906681785089E+01,  2.692673623241387E+02,  1.737868634065824E+02,  2.457628032547295E+06,  7.824376218443265E-05,  9.921214477511809E+01,  1.756851015420247E+02,  4.080299928942820E+06,  8.085384017068369E+06,  4.601005753678156E+06,
2457642.750000000, A.D. 2016-Sep-11 06:00:00.0000,  9.815670937539943E-01,  7.520992620067189E+04,  9.051196254386339E+01,  2.692668246704314E+02,  1.737863409235486E+02,  2.457628032177866E+06,  7.824666450436354E-05,  9.950001039905234E+01,  1.757037600067096E+02,  4.080199030848372E+06,  8.085188135496072E+06,  4.600835093487264E+06,
2457642.791666667, A.D. 2016-Sep-11 07:00:00.0000,  9.815680643301362E-01,  7.520416464975766E+04,  9.051666812860613E+01,  2.692659524829545E+02,  1.737858300197179E+02,  2.457628031816901E+06,  7.824947594985048E-05,  9.978772400206091E+01,  1.757223633820039E+02,  4.080101297918276E+06,  8.084998431186795E+06,  4.600669788903396E+06,
2457642.833333333, A.D. 2016-Sep-11 08:00:00.0000,  9.815689947258092E-01,  7.519865338725733E+04,  9.052310692006542E+01,  2.692647611218661E+02,  1.737853388035631E+02,  2.457628031470171E+06,  7.825215307211883E-05,  1.000751899941017E+02,  1.757409039444270E+02,  4.080008239841316E+06,  8.084817826295376E+06,  4.600512393163374E+06,
2457642.875000000, A.D. 2016-Sep-11 09:00:00.0000,  9.815698687765896E-01,  7.519348401305403E+04,  9.053116850727892E+01,  2.692632721035875E+02,  1.737848748821877E+02,  2.457628031143161E+06,  7.825465576842310E-05,  1.003623183830754E+02,  1.757593745141670E+02,  4.079921249694673E+06,  8.084649015376293E+06,  4.600365262168405E+06,
2457642.916666667, A.D. 2016-Sep-11 10:00:00.0000,  9.815706715178174E-01,  7.518874058663067E+04,  9.054071146422440E+01,  2.692615125515586E+02,  1.737844452158672E+02,  2.457628030840958E+06,  7.825694804575216E-05,  1.006490265806540E+02,  1.757777686040390E+02,  4.079841577479178E+06,  8.084494414371724E+06,  4.600230509750132E+06,
2457642.958333333, A.D. 2016-Sep-11 11:00:00.0000,  9.815713895079432E-01,  7.518449789384818E+04,  9.055156669380149E+01,  2.692595145412627E+02,  1.737840559908047E+02,  2.457628030568144E+06,  7.825899867441665E-05,  1.009352410156836E+02,  1.757960805504397E+02,  4.079770307493068E+06,  8.084356117092288E+06,  4.600109969432643E+06,
2457643.000000000, A.D. 2016-Sep-11 12:00:00.0000,  9.815720111990354E-01,  7.518081960831142E+04,  9.056353967022834E+01,  2.692573146532214E+02,  1.737837125079818E+02,  2.457628030328712E+06,  7.826078170633951E-05,  1.012208984790680E+02,  1.758143056305956E+02,  4.079708340411898E+06,  8.084235861215484E+06,  4.600005164155398E+06,
2457643.041666667, A.D. 2016-Sep-11 13:00:00.0000,  9.815725268506817E-01,  7.517775834191256E+04,  9.057642115318590E+01,  2.692549519763692E+02,  1.737834191107483E+02,  2.457628030125975E+06,  7.826227695208701E-05,  1.015059474801445E+02,  1.758324401253582E+02,  4.079656376799207E+06,  8.084134995256502E+06,  4.599917278414936E+06,
2457643.083333333, A.D. 2016-Sep-11 14:00:00.0000,  9.815729292219552E-01,  7.517535270951505E+04,  9.058998210073062E+01,  2.692524690211120E+02,  1.737831790976379E+02,  2.457628029962519E+06,  7.826347016300029E-05,  1.017903488453464E+02,  1.758504814237327E+02,  4.079614910856279E+06,  8.084054469003043E+06,  4.599847147720687E+06,
2457643.125000000, A.D. 2016-Sep-11 15:00:00.0000,  9.815732133818214E-01,  7.517362796676700E+04,  9.060398490843957E+01,  2.692499096411307E+02,  1.737829946934177E+02,  2.457628029840148E+06,  7.826435324870513E-05,  1.020740765465662E+02,  1.758684280378864E+02,  4.079584222927190E+06,  8.083994817887613E+06,  4.599795245940478E+06,
2457643.166666667, A.D. 2016-Sep-11 16:00:00.0000,  9.815733768756599E-01,  7.517259532901536E+04,  9.061818670235049E+01,  2.692473184226632E+02,  1.737828670234399E+02,  2.457628029759851E+06,  7.826492428386839E-05,  1.023571180063452E+02,  1.758862796264204E+02,  4.079564379309316E+06,  8.083956163289617E+06,  4.599761684995350E+06,
2457643.208333333, A.D. 2016-Sep-11 17:00:00.0000,  9.815734197502237E-01,  7.517225193559818E+04,  9.063234425567970E+01,  2.692447397833824E+02,  1.737827961128221E+02,  2.457628029721790E+06,  7.826518740725581E-05,  1.026394741783441E+02,  1.759040369869601E+02,  4.079555235785563E+06,  8.083938219635528E+06,  4.599746220841798E+06,
2457643.250000000, A.D. 2016-Sep-11 18:00:00.0000,  9.815733445204927E-01,  7.517258112485813E+04,  9.064621882528868E+01,  2.692422170936649E+02,  1.737827809058437E+02,  2.457628029725298E+06,  7.826515260389615E-05,  1.029211593607287E+02,  1.759217020256280E+02,  4.079556445197525E+06,  8.083940309270191E+06,  4.599748266281137E+06,
2457643.291666667, A.D. 2016-Sep-11 19:00:00.0000,  9.815731560811001E-01,  7.517355300286831E+04,  9.065958082259617E+01,  2.692397918355205E+02,  1.737828193043032E+02,  2.457628029768902E+06,  7.826483537993689E-05,  1.032022007555011E+02,  1.759392777049501E+02,  4.079567468727799E+06,  8.083961384452729E+06,  4.599766910035380E+06,
2457643.333333333, A.D. 2016-Sep-11 20:00:00.0000,  9.815728615667095E-01,  7.517512528082327E+04,  9.067221424269550E+01,  2.692375028126306E+02,  1.737829082233277E+02,  2.457628029850349E+06,  7.826425634162263E-05,  1.034826377917255E+02,  1.759567679722052E+02,  4.079587590497025E+06,  8.084000055713226E+06,  4.599800941423425E+06,
2457643.375000000, A.D. 2016-Sep-11 21:00:00.0000,  9.815724701670336E-01,  7.517724435006581E+04,  9.068392078547137E+01,  2.692353854229701E+02,  1.737830436629865E+02,  2.457628029966658E+06,  7.826344069093716E-05,  1.037625212339909E+02,  1.759741776705326E+02,  4.079615935043815E+06,  8.084054625737565E+06,  4.599848879908594E+06,
2457643.416666667, A.D. 2016-Sep-11 22:00:00.0000,  9.815719929030108E-01,  7.517984656022242E+04,  9.069452361283538E+01,  2.692334710034846E+02,  1.737832207940436E+02,  2.457628030114173E+06,  7.826241765073926E-05,  1.040419120991058E+02,  1.759915124352484E+02,  4.079651487246485E+06,  8.084123127932749E+06,  4.599909008773120E+06,
2457643.458333333, A.D. 2016-Sep-11 23:00:00.0000,  9.815714423709490E-01,  7.518285966506085E+04,  9.070387069593619E+01,  2.692317862544289E+02,  1.737834340562918E+02,  2.457628030288641E+06,  7.826121983169443E-05,  1.043208804037479E+02,  1.760087785777840E+02,  4.079693114264250E+06,  8.084203368863439E+06,  4.599979412206993E+06,
2457643.500000000, A.D. 2016-Sep-12 00:00:00.0000,  9.815708324612507E-01,  7.518620440231184E+04,  9.071183771459333E+01,  2.692303527493704E+02,  1.737836772681169E+02,  2.457628030485286E+06,  7.825988255210011E-05,  1.045995037640439E+02,  1.760259829594672E+02,  4.079739589117329E+06,  8.084292973832346E+06,  4.600058015169349E+06,
2457643.541666667, A.D. 2016-Sep-12 01:00:00.0000,  9.815701780577052E-01,  7.518979617720301E+04,  9.071833047733477E+01,  2.692291865356841E+02,  1.737839437462025E+02,  2.457628030698906E+06,  7.825844312005844E-05,  1.048778658650058E+02,  1.760431328570650E+02,  4.079789615582205E+06,  8.084389434987207E+06,  4.600142625476385E+06,
2457643.583333333, A.D. 2016-Sep-12 02:00:00.0000,  9.815694947224965E-01,  7.519354682405121E+04,  9.072328683369700E+01,  2.692282978297148E+02,  1.737842264345394E+02,  2.457628030923970E+06,  7.825694008574057E-05,  1.051560548145153E+02,  1.760602358216719E+02,  4.079841854136947E+06,  8.084490161449843E+06,  4.600230977668864E+06,
2457643.625000000, A.D. 2016-Sep-12 03:00:00.0000,  9.815687983711421E-01,  7.519736642473283E+04,  9.072667805038337E+01,  2.692276908107379E+02,  1.737845180420704E+02,  2.457628031154726E+06,  7.825541247014893E-05,  1.054341613939921E+02,  1.760772995322393E+02,  4.079894948737087E+06,  8.084592531049442E+06,  4.600320778288972E+06,
2457643.666666667, A.D. 2016-Sep-12 04:00:00.0000,  9.815681049409082E-01,  7.520116516594159E+04,  9.072850961941869E+01,  2.692273635184044E+02,  1.737848111882797E+02,  2.457628031385319E+06,  7.825389897631038E-05,  1.057122772172580E+02,  1.760943316449042E+02,  4.079947554217821E+06,  8.084693943269701E+06,  4.600409752221828E+06,
2457643.708333333, A.D. 2016-Sep-12 05:00:00.0000,  9.815674300559815E-01,  7.520485521752456E+04,  9.072882146001771E+01,  2.692273078594374E+02,  1.737850985557577E+02,  2.457628031609911E+06,  7.825243718968354E-05,  1.059904928116342E+02,  1.761113396393869E+02,  4.079998364087511E+06,  8.084791872957497E+06,  4.600495689704357E+06,
2457643.750000000, A.D. 2016-Sep-12 06:00:00.0000,  9.815667886931088E-01,  7.520835261077718E+04,  9.072768746762792E+01,  2.692275097307300E+02,  1.737853730481430E+02,  2.457628031822811E+06,  7.825106277709116E-05,  1.062688956419705E+02,  1.761283306641609E+02,  4.080046138388282E+06,  8.084883924165786E+06,  4.600576493452992E+06,
2457643.791666667, A.D. 2016-Sep-12 07:00:00.0000,  9.815661948526258E-01,  7.521157908777262E+04,  9.072521435552761E+01,  2.692279492673339E+02,  1.737856279508513E+02,  2.457628032018608E+06,  7.824980869782931E-05,  1.065475681096257E+02,  1.761453113828978E+02,  4.080089731147315E+06,  8.084967883206857E+06,  4.600650225103829E+06,
2457643.833333333, A.D. 2016-Sep-12 08:00:00.0000,  9.815656612417910E-01,  7.521446388079431E+04,  9.072153972947761E+01,  2.692286012245735E+02,  1.737858570906757E+02,  2.457628032192301E+06,  7.824870444652611E-05,  1.068265855741468E+02,  1.761622878258182E+02,  4.080128116735403E+06,  8.085041769590012E+06,  4.600715149808239E+06,
2457643.875000000, A.D. 2016-Sep-12 09:00:00.0000,  9.815651989798692E-01,  7.521694536621706E+04,  9.071682933883653E+01,  2.692294355028839E+02,  1.737860549888170E+02,  2.457628032339431E+06,  7.824777535411583E-05,  1.071060144637586E+02,  1.761792652509109E+02,  4.080160414212209E+06,  8.085103883058202E+06,  4.600769777425551E+06,
2457643.916666667, A.D. 2016-Sep-12 10:00:00.0000,  9.815648173369338E-01,  7.521897252286125E+04,  9.071127346404825E+01,  2.692304178209330E+02,  1.737862170004574E+02,  2.457628032456198E+06,  7.824704197949400E-05,  1.073859105586830E+02,  1.761962480212435E+02,  4.080185908521437E+06,  8.085152844520013E+06,  4.600812898388470E+06,
2457643.958333333, A.D. 2016-Sep-12 11:00:00.0000,  9.815645235198974E-01,  7.522050611643925E+04,  9.070508243868073E+01,  2.692315105357597E+02,  1.737863394330836E+02,  2.457628032539567E+06,  7.824651962771427E-05,  1.076663175425892E+02,  1.762132395053211E+02,  4.080204067284364E+06,  8.085187628452288E+06,  4.600843612122666E+06,
2457644.000000000, A.D. 2016-Sep-12 12:00:00.0000,  9.815643225183037E-01,  7.522151953770040E+04,  9.069848137427341E+01,  2.692326735963187E+02,  1.737864196360878E+02,  2.457628032587347E+06,  7.824621802746462E-05,  1.079472659133337E+02,  1.762302420069625E+02,  4.080214552049045E+06,  8.085207584560389E+06,  4.600861346086262E+06,
2457644.041666667, A.D. 2016-Sep-12 13:00:00.0000,  9.815642170166873E-01,  7.522199925455917E+04,  9.069170427097964E+01,  2.692338655968086E+02,  1.737864560567185E+02,  2.457628032598249E+06,  7.824614118611343E-05,  1.082287723113909E+02,  1.762472567284555E+02,  4.080217223355627E+06,  8.085212447456695E+06,  4.600865864346168E+06,
2457644.083333333, A.D. 2016-Sep-12 14:00:00.0000,  9.815642073666824E-01,  7.522194491494099E+04,  9.068498787211361E+01,  2.692350448658181E+02,  1.737864482635646E+02,  2.457628032571913E+06,  7.824628740821049E-05,  1.085108392449436E+02,  1.762642837644647E+02,  4.080212140106104E+06,  8.085202335297268E+06,  4.600857266516452E+06,
2457644.125000000, A.D. 2016-Sep-12 15:00:00.0000,  9.815642915862668E-01,  7.522136928022151E+04,  9.067856587537257E+01,  2.692361704834771E+02,  1.737863969502085E+02,  2.457628032508922E+06,  7.824664940428495E-05,  1.087934550401884E+02,  1.762813221124771E+02,  4.080199555780957E+06,  8.085177742281693E+06,  4.600835981358782E+06,
2457644.166666667, A.D. 2016-Sep-12 16:00:00.0000,  9.815644653099851E-01,  7.522029840891674E+04,  9.067266447067084E+01,  2.692372030576267E+02,  1.737863039507675E+02,  2.457628032410834E+06,  7.824721432002313E-05,  1.090765935923756E+02,  1.762983696661430E+02,  4.080179917410123E+06,  8.085139536411328E+06,  4.600802765036934E+06,
2457644.208333333, A.D. 2016-Sep-12 17:00:00.0000,  9.815647215454487E-01,  7.521877288504498E+04,  9.066750066143118E+01,  2.692381050070536E+02,  1.737861723286302E+02,  2.457628032280275E+06,  7.824796336755500E-05,  1.093602130969147E+02,  1.763154231277178E+02,  4.080153878363300E+06,  8.085088983841554E+06,  4.600758722741039E+06,
2457644.250000000, A.D. 2016-Sep-12 18:00:00.0000,  9.815650499887514E-01,  7.521685144345026E+04,  9.066328547482807E+01,  2.692388399898243E+02,  1.737860066433797E+02,  2.457628032121199E+06,  7.824887052354846E-05,  1.096442523496554E+02,  1.763324777312277E+02,  4.080122343567786E+06,  8.085027835692122E+06,  4.600705385155182E+06,
2457644.291666667, A.D. 2016-Sep-12 19:00:00.0000,  9.815654410621357E-01,  7.521458879376097E+04,  9.066015747168674E+01,  2.692393844666694E+02,  1.737858113017339E+02,  2.457628031937383E+06,  7.824991142270332E-05,  1.099286533024909E+02,  1.763495290201091E+02,  4.080086160307956E+06,  8.084957731822152E+06,  4.600644185464856E+06,
2457644.333333333, A.D. 2016-Sep-12 20:00:00.0000,  9.815658832434743E-01,  7.521204993446422E+04,  9.065829184325965E+01,  2.692397086575716E+02,  1.737855914264143E+02,  2.457628031733361E+06,  7.825105802128672E-05,  1.102133472722104E+02,  1.763665717498628E+02,  4.080046303701500E+06,  8.084880557468536E+06,  4.600576773058696E+06,
2457644.375000000, A.D. 2016-Sep-12 21:00:00.0000,  9.815663613371773E-01,  7.520931984250956E+04,  9.065778221057887E+01,  2.692397970887118E+02,  1.737853539087357E+02,  2.457628031515173E+06,  7.825227448123720E-05,  1.104982439591623E+02,  1.763835990696196E+02,  4.080004019726866E+06,  8.084798719611223E+06,  4.600505255426389E+06,
2457644.416666667, A.D. 2016-Sep-12 22:00:00.0000,  9.815668601721679E-01,  7.520648289614325E+04,  9.065870078772562E+01,  2.692396380746621E+02,  1.737851055823321E+02,  2.457628031288886E+06,  7.825352573296532E-05,  1.107832534646903E+02,  1.764006042221643E+02,  4.079960527537962E+06,  8.084714572179781E+06,  4.600431694649450E+06,
2457644.458333333, A.D. 2016-Sep-12 23:00:00.0000,  9.815673642454437E-01,  7.520362488438695E+04,  9.066108761099784E+01,  2.692392255541524E+02,  1.737848534128165E+02,  2.457628031060747E+06,  7.825477660755340E-05,  1.110682840168227E+02,  1.764175803723709E+02,  4.079917049616554E+06,  8.084630474348722E+06,  4.600358158395812E+06,
2457644.500000000, A.D. 2016-Sep-13 00:00:00.0000,  9.815678575942735E-01,  7.520083341199032E+04,  9.066494655300293E+01,  2.692385597389110E+02,  1.737846044869173E+02,  2.457628030837148E+06,  7.825599201789032E-05,  1.113532424616088E+02,  1.764345206245829E+02,  4.079874805471716E+06,  8.084548777531441E+06,  4.600286709261821E+06,
2457644.541666667, A.D. 2016-Sep-13 01:00:00.0000,  9.815683244103069E-01,  7.519819494617044E+04,  9.067024225519064E+01,  2.692376475987986E+02,  1.737843658510676E+02,  2.457628030624510E+06,  7.825713765791379E-05,  1.116380360641211E+02,  1.764514181908822E+02,  4.079834987342132E+06,  8.084471779738093E+06,  4.600219363678642E+06,
2457644.583333333, A.D. 2016-Sep-13 02:00:00.0000,  9.815687492494284E-01,  7.519579341242397E+04,  9.067690205277734E+01,  2.692365024838780E+02,  1.737841443518410E+02,  2.457628030429114E+06,  7.825818085953934E-05,  1.119225748738800E+02,  1.764682665498656E+02,  4.079798730430289E+06,  8.084401667448154E+06,  4.600158041574481E+06,
